Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
31365.37	31365370	31366.25	31366250	0.88	880															
31368.08	31368080	31369.77	31369770	1.69	1690															
31370.92	31370920	31371.92	31371920	1.0	1000															
31374.45	31374450	31375.5	31375500	1.05	1050															
31382.29	31382290	31383.32	31383320	1.03	1030															
31389.87	31389870	31390.8	31390800	0.93	930															
31391.98	31391980	31394.28	31394280	2.3	2300															
31395.17	31395170	31396.0	31396000	0.83	830															
31397.16	31397160	31398.51	31398510	1.35	1350															
31399.4	31399400	31402.67	31402670	3.27	3270															
31441.18	31441180	31441.98	31441980	0.8	800															
31441.98	31441980	31443.02	31443020	1.04	1040															
31444.95	31444950	31445.75	31445750	0.8	800															
31465.14	31465140	31465.94	31465940	0.8	800															
31471.64	31471640	31473.21	31473210	1.57	1570															
31475.24	31475240	31476.04	31476040	0.8	800															
31486.42	31486420	31487.24	31487240	0.82	820															
31489.47	31489470	31490.27	31490270	0.8	800															
31508.92	31508920	31509.72	31509720	0.8	800															
31511.58	31511580	31512.18	31512180	0.6	600															
31526.03	31526030	31527.1	31527100	1.07	1070															
31545.51	31545510	31546.31	31546310	0.8	800															
31561.11	31561110	31561.71	31561710	0.6	600															
31562.93	31562930	31564.36	31564360	1.43	1430															
31567.63	31567630	31568.85	31568850	1.22	1220															
31573.35	31573350	31574.51	31574510	1.16	1160															
31584.44	31584440	31585.24	31585240	0.8	800															
31592.63	31592630	31593.5	31593500	0.87	870															
31599.21	31599210	31600.01	31600010	0.8	800															
31607.43	31607430	31608.23	31608230	0.8	800															
31666.91	31666910	31667.71	31667710	0.8	800															
31758.26	31758260	31759.52	31759520	1.26	1260															
31776.78	31776780	31777.78	31777780	1.0	1000															
31779.27	31779270	31780.13	31780130	0.86	860															
31793.6	31793600	31794.55	31794550	0.95	950															
31936.44	31936440	31937.63	31937630	1.19	1190															
31938.43	31938430	31940.52	31940520	2.09	2090															
32005.59	32005590	32006.8	32006800	1.21	1210															
32019.25	32019250	32020.05	32020050	0.8	800															
32032.75	32032750	32034.4	32034400	1.65	1650															
32072.81	32072810	32074.12	32074120	1.31	1310															
32079.34	32079340	32080.47	32080470	1.13	1130															
32100.4	32100400	32102.16	32102160	1.76	1760															
32105.47	32105470	32108.46	32108460	2.99	2990															
32114.09	32114090	32115.25	32115250	1.16	1160															
32120.23	32120230	32121.06	32121060	0.83	830															
32134.13	32134130	32135.06	32135060	0.93	930															
32156.69	32156690	32159.03	32159030	2.34	2340															
32187.6	32187600	32188.88	32188880	1.28	1280															
32192.47	32192470	32193.96	32193960	1.49	1490															
32196.97	32196970	32197.94	32197940	0.97	970															
32284.36	32284360	32285.16	32285160	0.8	800															
32287.98	32287980	32289.13	32289130	1.15	1150															
32289.93	32289930	32291.72	32291720	1.79	1790															
32295.92	32295920	32296.9	32296900	0.98	980															
32305.22	32305220	32306.02	32306020	0.8	800															
32319.1	32319100	32320.14	32320140	1.04	1040															
32323.49	32323490	32324.51	32324510	1.02	1020															
32325.15	32325150	32326.15	32326150	1.0	1000															
32351.82	32351820	32352.65	32352650	0.83	830															
32354.61	32354610	32356.19	32356190	1.58	1580															
32362.61	32362610	32363.41	32363410	0.8	800															
32366.34	32366340	32367.78	32367780	1.44	1440															
32389.96	32389960	32391.74	32391740	1.78	1780															
32399.09	32399090	32400.41	32400410	1.32	1320															
32404.31	32404310	32405.12	32405120	0.81	810															
32407.82	32407820	32408.47	32408470	0.65	650															
32420.33	32420330	32421.13	32421130	0.8	800															
32426.21	32426210	32427.96	32427960	1.75	1750															
32433.51	32433510	32434.31	32434310	0.8	800															
32435.59	32435590	32436.39	32436390	0.8	800															
32508.79	32508790	32510.02	32510020	1.23	1230															
32523.23	32523230	32524.77	32524770	1.54	1540															
32630.79	32630790	32631.59	32631590	0.8	800															
32632.19	32632190	32633.65	32633650	1.46	1460															
32636.64	32636640	32637.44	32637440	0.8	800															
32646.55	32646550	32647.35	32647350	0.8	800															
32708.56	32708560	32709.47	32709470	0.91	910															
32718.97	32718970	32720.28	32720280	1.31	1310															
32724.73	32724730	32725.53	32725530	0.8	800															
32760.45	32760450	32761.53	32761530	1.08	1080															
32767.42	32767420	32769.32	32769320	1.9	1900															
32778.43	32778430	32779.23	32779230	0.8	800															
32881.24	32881240	32882.99	32882990	1.75	1750															
32907.91	32907910	32908.71	32908710	0.8	800															
32910.92	32910920	32911.59	32911590	0.67	670															
32913.53	32913530	32914.35	32914350	0.82	820															
32943.79	32943790	32944.65	32944650	0.86	860															
32987.06	32987060	32987.66	32987660	0.6	600															
33006.45	33006450	33007.25	33007250	0.8	800															
33009.73	33009730	33010.57	33010570	0.84	840															
33013.97	33013970	33014.57	33014570	0.6	600															
33014.57	33014570	33015.42	33015420	0.85	850															
33021.0	33021000	33021.83	33021830	0.83	830															
33041.46	33041460	33043.17	33043170	1.71	1710															
33048.26	33048260	33049.06	33049060	0.8	800															
33065.54	33065540	33066.36	33066360	0.82	820															
33081.76	33081760	33082.47	33082470	0.71	710															
33125.93	33125930	33126.73	33126730	0.8	800															
33168.55	33168550	33169.82	33169820	1.27	1270															
33170.62	33170620	33171.87	33171870	1.25	1250															
33176.34	33176340	33177.17	33177170	0.83	830															
33178.29	33178290	33179.09	33179090	0.8	800															
33182.73	33182730	33183.69	33183690	0.96	960															
33239.22	33239220	33240.26	33240260	1.04	1040															
33246.47	33246470	33247.84	33247840	1.37	1370															
33248.64	33248640	33249.44	33249440	0.8	800															
33272.21	33272210	33274.3	33274300	2.09	2090															
33275.29	33275290	33276.16	33276160	0.87	870															
33342.54	33342540	33343.15	33343150	0.61	610															
33343.15	33343150	33343.95	33343950	0.8	800															
33345.6	33345600	33346.6	33346600	1.0	1000															
33348.23	33348230	33349.25	33349250	1.02	1020															
33352.21	33352210	33353.71	33353710	1.5	1500															
33354.35	33354350	33356.11	33356110	1.76	1760															
33371.2	33371200	33372.97	33372970	1.77	1770															
33372.97	33372970	33373.98	33373980	1.01	1010															
33373.98	33373980	33375.37	33375370	1.39	1390															
33378.55	33378550	33380.04	33380040	1.49	1490															
33382.06	33382060	33383.36	33383360	1.3	1300															
33383.96	33383960	33386.71	33386710	2.75	2750															
33460.62	33460620	33461.55	33461550	0.93	930															
33466.99	33466990	33467.8	33467800	0.81	810															
33477.54	33477540	33478.14	33478140	0.6	600															
33482.12	33482120	33482.92	33482920	0.8	800															
33492.2	33492200	33493.02	33493020	0.82	820															
33496.22	33496220	33497.02	33497020	0.8	800															
33497.88	33497880	33498.68	33498680	0.8	800															
33502.57	33502570	33503.84	33503840	1.27	1270															
33504.84	33504840	33506.16	33506160	1.32	1320															
33507.34	33507340	33508.18	33508180	0.84	840															
33511.6	33511600	33512.44	33512440	0.84	840															
33543.37	33543370	33544.17	33544170	0.8	800															
33563.55	33563550	33564.29	33564290	0.74	740															
33568.78	33568780	33569.43	33569430	0.65	650															
33610.93	33610930	33611.73	33611730	0.8	800															
33613.54	33613540	33614.75	33614750	1.21	1210															
33619.36	33619360	33620.88	33620880	1.52	1520															
33624.81	33624810	33625.61	33625610	0.8	800															
33626.41	33626410	33627.21	33627210	0.8	800															
33634.78	33634780	33635.58	33635580	0.8	800															
33638.21	33638210	33638.81	33638810	0.6	600															
33641.14	33641140	33642.6	33642600	1.46	1460															
33664.22	33664220	33665.74	33665740	1.52	1520															
33669.6	33669600	33670.48	33670480	0.88	880															
33670.48	33670480	33671.1	33671100	0.62	620															
33674.11	33674110	33674.96	33674960	0.85	850															
33678.93	33678930	33679.75	33679750	0.82	820															
33685.03	33685030	33687.05	33687050	2.02	2020															
33699.01	33699010	33699.61	33699610	0.6	600															
33755.02	33755020	33755.82	33755820	0.8	800															
33792.12	33792120	33793.12	33793120	1.0	1000															
33793.12	33793120	33794.27	33794270	1.15	1150															
33796.73	33796730	33798.07	33798070	1.34	1340															
33802.5	33802500	33803.1	33803100	0.6	600															
33807.23	33807230	33808.04	33808040	0.81	810															
33816.64	33816640	33817.44	33817440	0.8	800															
33818.15	33818150	33819.48	33819480	1.33	1330															
33820.32	33820320	33822.58	33822580	2.26	2260															
33827.25	33827250	33828.11	33828110	0.86	860															
33828.91	33828910	33830.06	33830060	1.15	1150															
33831.48	33831480	33832.71	33832710	1.23	1230															
33832.71	33832710	33833.79	33833790	1.08	1080															
33837.17	33837170	33838.0	33838000	0.83	830															
33838.0	33838000	33838.8	33838800	0.8	800															
33843.8	33843800	33844.4	33844400	0.6	600															
33857.91	33857910	33858.76	33858760	0.85	850															
33861.0	33861000	33862.67	33862670	1.67	1670															
33862.67	33862670	33863.27	33863270	0.6	600															
33863.27	33863270	33864.34	33864340	1.07	1070															
33865.95	33865950	33866.76	33866760	0.81	810															
33866.76	33866760	33867.76	33867760	1.0	1000															
33867.76	33867760	33868.56	33868560	0.8	800															
33870.01	33870010	33871.01	33871010	1.0	1000															
33871.01	33871010	33872.63	33872630	1.62	1620															
33874.81	33874810	33876.08	33876080	1.27	1270															
33876.08	33876080	33877.8	33877800	1.72	1720															
33877.8	33877800	33878.78	33878780	0.98	980															
33884.85	33884850	33885.84	33885840	0.99	990															
33897.89	33897890	33899.44	33899440	1.55	1550															
33903.39	33903390	33906.9	33906900	3.51	3510															
33906.9	33906900	33908.08	33908080	1.18	1180															
33908.08	33908080	33909.14	33909140	1.06	1060															
33910.08	33910080	33911.09	33911090	1.01	1010															
33911.97	33911970	33913.64	33913640	1.67	1670															
33914.27	33914270	33915.07	33915070	0.8	800															
33915.99	33915990	33916.79	33916790	0.8	800															
33920.92	33920920	33922.95	33922950	2.03	2030															
33924.6	33924600	33926.15	33926150	1.55	1550															
33960.68	33960680	33961.48	33961480	0.8	800															
33995.13	33995130	33999.14	33999140	4.01	4010															
33999.94	33999940	34001.1	34001100	1.16	1160															
34001.9	34001900	34002.7	34002700	0.8	800															
34004.74	34004740	34005.85	34005850	1.11	1110															
34008.97	34008970	34009.91	34009910	0.94	940															
34020.74	34020740	34021.59	34021590	0.85	850															
34022.4	34022400	34023.23	34023230	0.83	830															
34023.23	34023230	34024.24	34024240	1.01	1010															
34024.24	34024240	34025.07	34025070	0.83	830															
34031.02	34031020	34031.83	34031830	0.81	810															
34034.44	34034440	34035.38	34035380	0.94	940															
34038.89	34038890	34039.71	34039710	0.82	820															
34043.13	34043130	34044.29	34044290	1.16	1160															
34051.72	34051720	34052.61	34052610	0.89	890															
34057.65	34057650	34058.58	34058580	0.93	930															
34061.96	34061960	34064.07	34064070	2.11	2110															
34065.3	34065300	34066.21	34066210	0.91	910															
34072.57	34072570	34073.61	34073610	1.04	1040															
34077.97	34077970	34078.77	34078770	0.8	800															
34079.99	34079990	34080.76	34080760	0.77	770															
34085.17	34085170	34086.21	34086210	1.04	1040															
34086.21	34086210	34087.21	34087210	1.0	1000															
34087.21	34087210	34088.93	34088930	1.72	1720															
34120.89	34120890	34121.89	34121890	1.0	1000															
34122.69	34122690	34123.89	34123890	1.2	1200															
34169.0	34169000	34169.91	34169910	0.91	910															
34179.38	34179380	34180.24	34180240	0.86	860															
34186.03	34186030	34186.83	34186830	0.8	800															
34189.56	34189560	34190.36	34190360	0.8	800															
34191.17	34191170	34191.99	34191990	0.82	820															
34227.0	34227000	34227.93	34227930	0.93	930															
34229.88	34229880	34232.28	34232280	2.4	2400															
34238.46	34238460	34240.87	34240870	2.41	2410															
34256.24	34256240	34258.97	34258970	2.73	2730															
34262.57	34262570	34263.46	34263460	0.89	890															
34265.84	34265840	34266.64	34266640	0.8	800															
34272.4	34272400	34273.22	34273220	0.82	820															
34276.12	34276120	34277.0	34277000	0.88	880															
34288.73	34288730	34289.8	34289800	1.07	1070															
34302.43	34302430	34303.23	34303230	0.8	800															
34323.59	34323590	34324.39	34324390	0.8	800															
34327.02	34327020	34328.01	34328010	0.99	990															
34329.12	34329120	34329.92	34329920	0.8	800															
34331.72	34331720	34332.52	34332520	0.8	800															
34345.55	34345550	34346.75	34346750	1.2	1200															
34348.05	34348050	34349.02	34349020	0.97	970															
34351.0	34351000	34351.8	34351800	0.8	800															
34354.27	34354270	34355.23	34355230	0.96	960															
34379.23	34379230	34380.06	34380060	0.83	830															
34402.47	34402470	34404.03	34404030	1.56	1560															
34516.8	34516800	34517.6	34517600	0.8	800															
34632.28	34632280	34633.51	34633510	1.23	1230															
