Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*FAF	*TVN	*MAF	*CHF	*NON	*FAN	*OLN	
20355.24	20355240	20356.85	20356850	1.61	1610															
20357.74	20357740	20358.54	20358540	0.8	800															
20359.4	20359400	20360.23	20360230	0.83	830															
20361.72	20361720	20362.52	20362520	0.8	800															
20363.47	20363470	20372.48	20372480	9.01	9010															
20373.12	20373120	20375.53	20375530	2.41	2410															
20376.53	20376530	20378.73	20378730	2.2	2200															
20379.39	20379390	20395.15	20395150	15.76	15760															
20395.75	20395750	20421.59	20421590	25.84	25840															
20423.89	20423890	20431.9	20431900	8.01	8010															
20462.06	20462060	20462.86	20462860	0.8	800															
20466.18	20466180	20467.02	20467020	0.84	840															
20469.36	20469360	20470.36	20470360	1.0	1000															
20470.36	20470360	20471.67	20471670	1.31	1310															
20482.99	20482990	20544.69	20544690	61.7	61700															
20545.84	20545840	20546.81	20546810	0.97	970															
20546.81	20546810	20549.02	20549020	2.21	2210															
20550.76	20550760	20551.56	20551560	0.8	800															
20552.99	20552990	20553.79	20553790	0.8	800															
20557.88	20557880	20558.69	20558690	0.81	810															
20558.69	20558690	20561.9	20561900	3.21	3210															
20561.9	20561900	20564.22	20564220	2.32	2320															
20564.22	20564220	20566.05	20566050	1.83	1830															
20568.85	20568850	20569.97	20569970	1.12	1120															
20571.82	20571820	20574.17	20574170	2.35	2350															
20574.99	20574990	20576.14	20576140	1.15	1150															
20576.14	20576140	20582.14	20582140	6.0	6000															
20582.95	20582950	20583.76	20583760	0.81	810															
20584.38	20584380	20585.85	20585850	1.47	1470															
20585.85	20585850	20586.85	20586850	1.0	1000															
20589.16	20589160	20589.96	20589960	0.8	800															
20591.13	20591130	20592.83	20592830	1.7	1700															
20595.39	20595390	20596.62	20596620	1.23	1230															
20601.39	20601390	20603.33	20603330	1.94	1940															
20605.86	20605860	20607.77	20607770	1.91	1910															
20611.04	20611040	20612.35	20612350	1.31	1310															
20616.63	20616630	20619.51	20619510	2.88	2880															
20619.51	20619510	20622.18	20622180	2.67	2670															
20623.18	20623180	20624.24	20624240	1.06	1060															
20625.57	20625570	20626.56	20626560	0.99	990															
20628.11	20628110	20629.21	20629210	1.1	1100															
20632.07	20632070	20632.87	20632870	0.8	800															
20632.87	20632870	20637.93	20637930	5.06	5060															
20637.93	20637930	20638.81	20638810	0.88	880															
20642.28	20642280	20643.79	20643790	1.51	1510															
20643.79	20643790	20644.8	20644800	1.01	1010															
20644.8	20644800	20645.82	20645820	1.02	1020															
20648.43	20648430	20649.23	20649230	0.8	800															
20649.23	20649230	20651.84	20651840	2.61	2610															
20651.84	20651840	20652.65	20652650	0.81	810															
20652.65	20652650	20654.63	20654630	1.98	1980															
20654.63	20654630	20655.48	20655480	0.85	850															
20655.48	20655480	20658.39	20658390	2.91	2910															
20658.39	20658390	20659.19	20659190	0.8	800															
20659.19	20659190	20661.62	20661620	2.43	2430															
20661.62	20661620	20662.43	20662430	0.81	810															
20662.43	20662430	20664.45	20664450	2.02	2020															
20664.45	20664450	20665.61	20665610	1.16	1160															
20666.74	20666740	20667.62	20667620	0.88	880															
20672.97	20672970	20673.79	20673790	0.82	820															
20693.26	20693260	20694.1	20694100	0.84	840															
20726.75	20726750	20728.17	20728170	1.42	1420															
20728.17	20728170	20728.97	20728970	0.8	800															
20728.97	20728970	20730.78	20730780	1.81	1810															
20730.78	20730780	20731.6	20731600	0.82	820															
20731.6	20731600	20733.04	20733040	1.44	1440															
20744.21	20744210	20745.21	20745210	1.0	1000															
20747.17	20747170	20747.97	20747970	0.8	800															
20748.97	20748970	20750.11	20750110	1.14	1140															
20762.13	20762130	20762.93	20762930	0.8	800															
20764.63	20764630	20765.48	20765480	0.85	850															
20765.48	20765480	20766.69	20766690	1.21	1210															
20766.69	20766690	20767.64	20767640	0.95	950															
20767.64	20767640	20768.96	20768960	1.32	1320															
20768.96	20768960	20769.76	20769760	0.8	800															
20770.92	20770920	20771.72	20771720	0.8	800															
20771.72	20771720	20774.0	20774000	2.28	2280															
20774.92	20774920	20776.19	20776190	1.27	1270															
20777.99	20777990	20778.95	20778950	0.96	960															
20779.81	20779810	20788.69	20788690	8.88	8880															
20788.69	20788690	20791.52	20791520	2.83	2830															
20792.41	20792410	20794.76	20794760	2.35	2350															
20795.84	20795840	20796.64	20796640	0.8	800															
20814.85	20814850	20815.69	20815690	0.84	840															
20827.87	20827870	20828.67	20828670	0.8	800															
20830.22	20830220	20831.02	20831020	0.8	800															
20832.2	20832200	20833.4	20833400	1.2	1200															
20834.63	20834630	20835.6	20835600	0.97	970															
20877.6	20877600	20879.32	20879320	1.72	1720															
20880.36	20880360	20881.71	20881710	1.35	1350															
20882.53	20882530	20884.67	20884670	2.14	2140															
20885.47	20885470	20898.44	20898440	12.97	12970															
20899.96	20899960	20904.25	20904250	4.29	4290															
20905.06	20905060	20910.24	20910240	5.18	5180															
20911.12	20911120	20918.85	20918850	7.73	7730															
20919.65	20919650	20927.27	20927270	7.62	7620															
20928.09	20928090	20940.35	20940350	12.26	12260															
20941.21	20941210	20943.85	20943850	2.64	2640															
20945.03	20945030	20946.34	20946340	1.31	1310															
20947.14	20947140	20948.58	20948580	1.44	1440															
20949.18	20949180	20950.96	20950960	1.78	1780															
20952.89	20952890	20958.45	20958450	5.56	5560															
20959.79	20959790	20963.06	20963060	3.27	3270															
20964.79	20964790	20972.35	20972350	7.56	7560															
20973.35	20973350	20974.63	20974630	1.28	1280															
20975.63	20975630	20976.59	20976590	0.96	960															
20977.68	20977680	20985.02	20985020	7.34	7340															
20985.82	20985820	20986.72	20986720	0.9	900															
20987.53	20987530	20988.4	20988400	0.87	870															
20989.2	20989200	20990.76	20990760	1.56	1560															
20991.58	20991580	20993.79	20993790	2.21	2210															
20994.59	20994590	20996.03	20996030	1.44	1440															
20996.83	20996830	21001.66	21001660	4.83	4830															
21002.46	21002460	21005.48	21005480	3.02	3020															
21006.28	21006280	21008.49	21008490	2.21	2210															
21011.04	21011040	21016.05	21016050	5.01	5010															
21075.43	21075430	21076.44	21076440	1.01	1010															
21098.46	21098460	21099.5	21099500	1.04	1040															
21100.21	21100210	21102.95	21102950	2.74	2740															
21104.09	21104090	21110.37	21110370	6.28	6280															
21111.37	21111370	21113.79	21113790	2.42	2420															
21114.78	21114780	21115.86	21115860	1.08	1080															
21117.97	21117970	21120.13	21120130	2.16	2160															
21120.96	21120960	21122.8	21122800	1.84	1840															
21126.93	21126930	21127.95	21127950	1.02	1020															
21130.04	21130040	21131.99	21131990	1.95	1950															
21132.59	21132590	21134.63	21134630	2.04	2040															
21146.42	21146420	21147.35	21147350	0.93	930															
21148.96	21148960	21151.0	21151000	2.04	2040															
21151.9	21151900	21163.18	21163180	11.28	11280															
21164.18	21164180	21173.5	21173500	9.32	9320															
21174.3	21174300	21178.22	21178220	3.92	3920															
21179.26	21179260	21180.62	21180620	1.36	1360															
21183.6	21183600	21184.85	21184850	1.25	1250															
21200.45	21200450	21201.66	21201660	1.21	1210															
21203.38	21203380	21209.13	21209130	5.75	5750															
21210.12	21210120	21218.96	21218960	8.84	8840															
21219.87	21219870	21227.07	21227070	7.2	7200															
21228.45	21228450	21231.92	21231920	3.47	3470															
21232.95	21232950	21236.78	21236780	3.83	3830															
21238.58	21238580	21241.22	21241220	2.64	2640															
21246.45	21246450	21247.84	21247840	1.39	1390															
21250.64	21250640	21251.65	21251650	1.01	1010															
21254.08	21254080	21257.97	21257970	3.89	3890															
21259.0	21259000	21269.96	21269960	10.96	10960															
21270.98	21270980	21293.28	21293280	22.3	22300															
21294.14	21294140	21304.67	21304670	10.53	10530															
21312.08	21312080	21359.15	21359150	47.07	47070															
21359.75	21359750	21457.02	21457020	97.27	97270															
21457.82	21457820	21458.62	21458620	0.8	800															
21464.36	21464360	21465.16	21465160	0.8	800															
21465.97	21465970	21466.91	21466910	0.94	940															
21468.4	21468400	21472.68	21472680	4.28	4280															
21486.3	21486300	21487.12	21487120	0.82	820															
21489.63	21489630	21491.56	21491560	1.93	1930															
21492.2	21492200	21493.76	21493760	1.56	1560															
21497.77	21497770	21499.53	21499530	1.76	1760															
21500.53	21500530	21501.33	21501330	0.8	800															
21504.52	21504520	21505.7	21505700	1.18	1180															
21507.97	21507970	21509.6	21509600	1.63	1630															
21511.99	21511990	21512.95	21512950	0.96	960															
21517.76	21517760	21518.64	21518640	0.88	880															
21520.02	21520020	21520.93	21520930	0.91	910															
21526.08	21526080	21527.12	21527120	1.04	1040															
21538.57	21538570	21539.4	21539400	0.83	830															
21550.89	21550890	21551.69	21551690	0.8	800															
21579.74	21579740	21580.8	21580800	1.06	1060															
21582.58	21582580	21583.38	21583380	0.8	800															
21588.51	21588510	21591.09	21591090	2.58	2580															
21591.89	21591890	21594.64	21594640	2.75	2750															
21595.24	21595240	21597.59	21597590	2.35	2350															
21598.19	21598190	21599.27	21599270	1.08	1080															
21600.1	21600100	21603.3	21603300	3.2	3200															
21604.17	21604170	21604.97	21604970	0.8	800															
21608.14	21608140	21608.94	21608940	0.8	800															
21614.0	21614000	21615.57	21615570	1.57	1570															
21617.97	21617970	21622.36	21622360	4.39	4390															
21622.96	21622960	21627.6	21627600	4.64	4640															
21629.62	21629620	21630.43	21630430	0.81	810															
21631.31	21631310	21634.77	21634770	3.46	3460															
21635.57	21635570	21636.7	21636700	1.13	1130															
21637.73	21637730	21648.67	21648670	10.94	10940															
21649.47	21649470	21650.48	21650480	1.01	1010															
21651.48	21651480	21654.28	21654280	2.8	2800															
21655.48	21655480	21658.3	21658300	2.82	2820															
21659.32	21659320	21660.54	21660540	1.22	1220															
21661.78	21661780	21668.92	21668920	7.14	7140															
21669.72	21669720	21670.92	21670920	1.2	1200															
21672.06	21672060	21672.87	21672870	0.81	810															
21673.71	21673710	21677.81	21677810	4.1	4100															
21679.2	21679200	21683.1	21683100	3.9	3900															
21684.31	21684310	21685.16	21685160	0.85	850															
21686.18	21686180	21697.17	21697170	10.99	10990															
21698.18	21698180	21699.02	21699020	0.84	840															
21700.03	21700030	21702.3	21702300	2.27	2270															
21703.51	21703510	21704.52	21704520	1.01	1010															
21706.61	21706610	21707.42	21707420	0.81	810															
21708.46	21708460	21709.35	21709350	0.89	890															
21710.35	21710350	21715.02	21715020	4.67	4670															
21716.62	21716620	21717.58	21717580	0.96	960															
21718.59	21718590	21722.72	21722720	4.13	4130															
21723.72	21723720	21724.64	21724640	0.92	920															
21726.48	21726480	21733.53	21733530	7.05	7050															
21735.74	21735740	21740.14	21740140	4.4	4400															
21741.31	21741310	21744.24	21744240	2.93	2930															
21745.24	21745240	21752.13	21752130	6.89	6890															
