Notes/ other		00:16:06.492	966.492	00:16:06.992	966.992	00:00:00.500	0.5	active alert
Notes/ other		00:16:06.992	966.992	00:16:07.497	967.497	00:00:00.505	0.505	active alert
Notes/ other		00:16:07.497	967.497	00:16:08.002	968.002	00:00:00.505	0.505	active alert
Notes/ other		00:16:08.002	968.002	00:16:08.502	968.502	00:00:00.500	0.5	active alert
Notes/ other		00:16:08.502	968.502	00:16:08.992	968.992	00:00:00.490	0.49	active alert
Notes/ other		00:16:09.007	969.007	00:16:09.517	969.517	00:00:00.510	0.51	active alert
Notes/ other		00:16:09.537	969.537	00:16:09.997	969.997	00:00:00.460	0.46	active alert
Notes/ other		00:16:10.027	970.027	00:16:10.477	970.477	00:00:00.450	0.45	active alert
Notes/ other		00:16:10.477	970.477	00:16:10.992	970.992	00:00:00.515	0.515	active alert
Notes/ other		00:16:10.992	970.992	00:16:11.502	971.502	00:00:00.510	0.51	active alert
Notes/ other		00:16:11.525	971.525	00:16:12.005	972.005	00:00:00.480	0.48	active alert
Notes/ other		00:16:12.015	972.015	00:16:12.515	972.515	00:00:00.500	0.5	active alert
Notes/ other		00:16:12.515	972.515	00:16:13.005	973.005	00:00:00.490	0.49	active alert
Notes/ other		00:16:13.010	973.01	00:16:13.520	973.52	00:00:00.510	0.51	active alert
Notes/ other		00:16:13.545	973.545	00:16:14.010	974.01	00:00:00.465	0.465	active alert
Notes/ other		00:16:14.010	974.01	00:16:14.500	974.5	00:00:00.490	0.49	active alert
Notes/ other		00:16:14.515	974.515	00:16:15.015	975.015	00:00:00.500	0.5	active alert
Notes/ other		00:16:15.015	975.015	00:16:15.495	975.495	00:00:00.480	0.48	active alert
Notes/ other		00:16:15.495	975.495	00:16:16.000	976.0	00:00:00.505	0.505	active alert
Notes/ other		00:16:16.000	976.0	00:16:16.510	976.51	00:00:00.510	0.51	active alert
Notes/ other		00:16:16.515	976.515	00:16:17.015	977.015	00:00:00.500	0.5	active alert
Notes/ other		00:16:17.015	977.015	00:16:17.500	977.5	00:00:00.485	0.485	active alert
Notes/ other		00:16:17.500	977.5	00:16:18.000	978.0	00:00:00.500	0.5	active alert
