Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*NON	*CHF	*FAN	*OLN	
26705.17	26705170	26706.04	26706040	0.87	870															
26707.96	26707960	26709.01	26709010	1.05	1050															
26715.99	26715990	26716.59	26716590	0.6	600															
26717.59	26717590	26718.7	26718700	1.11	1110															
26718.7	26718700	26719.3	26719300	0.6	600															
26719.3	26719300	26725.11	26725110	5.81	5810															
26725.11	26725110	26725.71	26725710	0.6	600															
26725.71	26725710	26726.9	26726900	1.19	1190															
26728.19	26728190	26729.64	26729640	1.45	1450															
26741.4	26741400	26742.71	26742710	1.31	1310															
30124.19	30124190	30124.82	30124820	0.63	630															
30131.93	30131930	30132.73	30132730	0.8	800															
30139.69	30139690	30140.49	30140490	0.8	800															
30140.49	30140490	30141.25	30141250	0.76	760															
30142.25	30142250	30144.9	30144900	2.65	2650															
30179.7	30179700	30180.3	30180300	0.6	600															
30191.44	30191440	30192.5	30192500	1.06	1060															
30192.5	30192500	30193.33	30193330	0.83	830															
30193.33	30193330	30194.57	30194570	1.24	1240															
30195.37	30195370	30196.24	30196240	0.87	870															
30198.25	30198250	30198.86	30198860	0.61	610															
30207.67	30207670	30208.81	30208810	1.14	1140															
30224.02	30224020	30226.06	30226060	2.04	2040															
30265.78	30265780	30267.71	30267710	1.93	1930															
30270.07	30270070	30270.76	30270760	0.69	690															
30335.33	30335330	30336.36	30336360	1.03	1030															
30378.78	30378780	30381.12	30381120	2.34	2340															
30420.09	30420090	30420.9	30420900	0.81	810															
30438.02	30438020	30438.98	30438980	0.96	960															
30451.78	30451780	30453.17	30453170	1.39	1390															
30465.81	30465810	30466.63	30466630	0.82	820															
30508.19	30508190	30509.09	30509090	0.9	900															
30610.83	30610830	30611.7	30611700	0.87	870															
30611.7	30611700	30612.54	30612540	0.84	840															
30643.27	30643270	30645.0	30645000	1.73	1730															
30674.78	30674780	30676.18	30676180	1.4	1400															
30683.47	30683470	30684.27	30684270	0.8	800															
30685.13	30685130	30686.26	30686260	1.13	1130															
30686.26	30686260	30687.27	30687270	1.01	1010															
30690.66	30690660	30691.49	30691490	0.83	830															
30691.49	30691490	30692.57	30692570	1.08	1080															
30692.57	30692570	30694.91	30694910	2.34	2340															
30694.91	30694910	30696.09	30696090	1.18	1180															
30699.95	30699950	30701.09	30701090	1.14	1140															
30702.09	30702090	30702.89	30702890	0.8	800															
30703.89	30703890	30704.81	30704810	0.92	920															
30715.01	30715010	30715.86	30715860	0.85	850															
30718.69	30718690	30719.49	30719490	0.8	800															
30724.51	30724510	30725.38	30725380	0.87	870															
30727.18	30727180	30728.18	30728180	1.0	1000															
30738.8	30738800	30740.15	30740150	1.35	1350															
30740.95	30740950	30742.41	30742410	1.46	1460															
30750.25	30750250	30751.45	30751450	1.2	1200															
30778.84	30778840	30780.59	30780590	1.75	1750															
30791.26	30791260	30792.22	30792220	0.96	960															
30795.72	30795720	30796.63	30796630	0.91	910															
30831.14	30831140	30831.94	30831940	0.8	800															
30861.93	30861930	30865.04	30865040	3.11	3110															
30875.98	30875980	30877.2	30877200	1.22	1220															
30878.02	30878020	30879.93	30879930	1.91	1910															
30881.43	30881430	30882.43	30882430	1.0	1000															
30883.7	30883700	30885.71	30885710	2.01	2010															
30894.22	30894220	30895.71	30895710	1.49	1490															
30902.32	30902320	30903.17	30903170	0.85	850															
30905.21	30905210	30906.21	30906210	1.0	1000															
30906.21	30906210	30907.81	30907810	1.6	1600															
30913.9	30913900	30916.19	30916190	2.29	2290															
30918.11	30918110	30918.94	30918940	0.83	830															
30924.23	30924230	30925.84	30925840	1.61	1610															
30935.95	30935950	30936.75	30936750	0.8	800															
30938.39	30938390	30939.47	30939470	1.08	1080															
30945.44	30945440	30946.56	30946560	1.12	1120															
30950.34	30950340	30951.26	30951260	0.92	920															
30961.58	30961580	30962.55	30962550	0.97	970															
30991.06	30991060	30991.86	30991860	0.8	800															
30997.71	30997710	30998.62	30998620	0.91	910															
31030.86	31030860	31031.66	31031660	0.8	800															
31035.78	31035780	31036.63	31036630	0.85	850															
31051.16	31051160	31052.18	31052180	1.02	1020															
31062.08	31062080	31062.91	31062910	0.83	830															
31067.68	31067680	31069.24	31069240	1.56	1560															
31070.24	31070240	31071.73	31071730	1.49	1490															
31072.87	31072870	31073.73	31073730	0.86	860															
31083.98	31083980	31084.83	31084830	0.85	850															
31124.54	31124540	31125.92	31125920	1.38	1380															
31125.92	31125920	31126.73	31126730	0.81	810															
31130.66	31130660	31131.96	31131960	1.3	1300															
31143.17	31143170	31143.97	31143970	0.8	800															
31145.75	31145750	31147.49	31147490	1.74	1740															
31151.06	31151060	31151.96	31151960	0.9	900															
31196.29	31196290	31197.09	31197090	0.8	800															
31201.51	31201510	31202.43	31202430	0.92	920															
31211.33	31211330	31212.7	31212700	1.37	1370															
31212.7	31212700	31214.03	31214030	1.33	1330															
31226.61	31226610	31228.28	31228280	1.67	1670															
31234.78	31234780	31235.75	31235750	0.97	970															
31255.38	31255380	31256.24	31256240	0.86	860															
31395.27	31395270	31396.28	31396280	1.01	1010															
31474.51	31474510	31475.31	31475310	0.8	800															
31520.31	31520310	31521.35	31521350	1.04	1040															
31606.65	31606650	31607.46	31607460	0.81	810															
31614.89	31614890	31615.7	31615700	0.81	810															
31635.6	31635600	31636.4	31636400	0.8	800															
31674.31	31674310	31675.19	31675190	0.88	880															
31675.79	31675790	31676.59	31676590	0.8	800															
31677.98	31677980	31678.78	31678780	0.8	800															
31682.06	31682060	31682.93	31682930	0.87	870															
31762.19	31762190	31763.05	31763050	0.86	860															
31764.07	31764070	31764.88	31764880	0.81	810															
31809.14	31809140	31809.94	31809940	0.8	800															
31809.94	31809940	31810.75	31810750	0.81	810															
31811.69	31811690	31812.51	31812510	0.82	820															
31813.13	31813130	31814.18	31814180	1.05	1050															
31817.54	31817540	31818.34	31818340	0.8	800															
31836.91	31836910	31838.35	31838350	1.44	1440															
32052.48	32052480	32053.58	32053580	1.1	1100															
32103.38	32103380	32104.18	32104180	0.8	800															
32596.56	32596560	32597.8	32597800	1.24	1240															
32606.3	32606300	32607.1	32607100	0.8	800															
33167.02	33167020	33168.01	33168010	0.99	990															
33169.01	33169010	33170.48	33170480	1.47	1470															
33184.82	33184820	33187.32	33187320	2.5	2500															
33224.06	33224060	33228.42	33228420	4.36	4360															
33229.46	33229460	33230.26	33230260	0.8	800															
33233.71	33233710	33234.51	33234510	0.8	800															
33240.27	33240270	33241.12	33241120	0.85	850															
33287.36	33287360	33288.75	33288750	1.39	1390															
33294.17	33294170	33294.98	33294980	0.81	810															
33419.19	33419190	33419.99	33419990	0.8	800															
33439.78	33439780	33440.62	33440620	0.84	840															
33480.71	33480710	33481.55	33481550	0.84	840															
33481.55	33481550	33482.15	33482150	0.6	600															
33490.24	33490240	33491.06	33491060	0.82	820															
33493.14	33493140	33494.14	33494140	1.0	1000															
33497.36	33497360	33498.9	33498900	1.54	1540															
33506.5	33506500	33510.46	33510460	3.96	3960															
33515.76	33515760	33517.01	33517010	1.25	1250															
33547.19	33547190	33547.99	33547990	0.8	800															
33549.6	33549600	33551.54	33551540	1.94	1940															
33613.43	33613430	33614.23	33614230	0.8	800															
33638.89	33638890	33639.71	33639710	0.82	820															
33645.79	33645790	33646.59	33646590	0.8	800															
33678.26	33678260	33680.95	33680950	2.69	2690															
33750.66	33750660	33751.46	33751460	0.8	800															
33813.41	33813410	33814.41	33814410	1.0	1000															
33851.91	33851910	33852.76	33852760	0.85	850															
33863.0	33863000	33863.8	33863800	0.8	800															
33909.01	33909010	33910.36	33910360	1.35	1350															
34010.06	34010060	34010.89	34010890	0.83	830															
34112.1	34112100	34114.66	34114660	2.56	2560															
34130.35	34130350	34132.53	34132530	2.18	2180															
34223.55	34223550	34225.25	34225250	1.7	1700															
34310.29	34310290	34311.32	34311320	1.03	1030															
34396.4	34396400	34397.35	34397350	0.95	950															
34880.95	34880950	34881.75	34881750	0.8	800															
35225.67	35225670	35226.62	35226620	0.95	950															
35352.82	35352820	35353.83	35353830	1.01	1010															
35362.01	35362010	35362.88	35362880	0.87	870															
35369.03	35369030	35369.83	35369830	0.8	800															
35421.61	35421610	35422.48	35422480	0.87	870															
35485.3	35485300	35486.22	35486220	0.92	920															
35487.22	35487220	35488.2	35488200	0.98	980															
35489.95	35489950	35490.77	35490770	0.82	820															
35509.09	35509090	35510.15	35510150	1.06	1060															
35511.22	35511220	35512.17	35512170	0.95	950															
35645.8	35645800	35646.84	35646840	1.04	1040															
35646.84	35646840	35649.11	35649110	2.27	2270															
35649.11	35649110	35650.3	35650300	1.19	1190															
35658.67	35658670	35660.77	35660770	2.1	2100															
35680.41	35680410	35681.42	35681420	1.01	1010															
35697.42	35697420	35698.35	35698350	0.93	930															
35749.23	35749230	35750.94	35750940	1.71	1710															
35755.84	35755840	35756.97	35756970	1.13	1130															
35769.06	35769060	35769.86	35769860	0.8	800															
35771.94	35771940	35772.83	35772830	0.89	890															
35786.44	35786440	35789.53	35789530	3.09	3090															
35795.53	35795530	35799.09	35799090	3.56	3560															
35803.18	35803180	35804.88	35804880	1.7	1700															
35811.34	35811340	35813.62	35813620	2.28	2280															
35814.63	35814630	35815.51	35815510	0.88	880															
35842.92	35842920	35843.52	35843520	0.6	600															
35843.52	35843520	35844.53	35844530	1.01	1010															
35869.77	35869770	35870.9	35870900	1.13	1130															
35877.45	35877450	35879.02	35879020	1.57	1570															
35879.02	35879020	35879.87	35879870	0.85	850															
35890.96	35890960	35891.76	35891760	0.8	800															
35969.62	35969620	35970.63	35970630	1.01	1010															
35970.63	35970630	35971.63	35971630	1.0	1000															
35973.28	35973280	35974.08	35974080	0.8	800															
35976.03	35976030	35977.18	35977180	1.15	1150															
35984.87	35984870	35985.67	35985670	0.8	800															
36018.49	36018490	36019.71	36019710	1.22	1220															
36022.33	36022330	36023.84	36023840	1.51	1510															
36061.76	36061760	36062.56	36062560	0.8	800															
36111.26	36111260	36112.06	36112060	0.8	800															
36187.52	36187520	36188.32	36188320	0.8	800															
36615.89	36615890	36616.89	36616890	1.0	1000															
38674.24	38674240	38675.24	38675240	1.0	1000															
38702.71	38702710	38703.52	38703520	0.81	810															
38705.74	38705740	38706.54	38706540	0.8	800															
38712.5	38712500	38713.3	38713300	0.8	800															
38716.14	38716140	38716.94	38716940	0.8	800															
38793.04	38793040	38794.06	38794060	1.02	1020															
39020.16	39020160	39021.21	39021210	1.05	1050															
39091.17	39091170	39092.78	39092780	1.61	1610															
39094.11	39094110	39094.92	39094920	0.81	810															
39105.36	39105360	39106.62	39106620	1.26	1260															
39115.32	39115320	39116.19	39116190	0.87	870															
39123.5	39123500	39124.4	39124400	0.9	900															
39125.83	39125830	39126.71	39126710	0.88	880															
39140.65	39140650	39142.12	39142120	1.47	1470															
39143.12	39143120	39145.53	39145530	2.41	2410															
39145.53	39145530	39146.23	39146230	0.7	700															
39146.23	39146230	39147.08	39147080	0.85	850															
39161.85	39161850	39163.14	39163140	1.29	1290															
39182.53	39182530	39183.65	39183650	1.12	1120															
39192.94	39192940	39194.07	39194070	1.13	1130															
39197.02	39197020	39198.93	39198930	1.91	1910															
39202.06	39202060	39202.87	39202870	0.81	810															
39224.81	39224810	39225.41	39225410	0.6	600															
39226.44	39226440	39227.3	39227300	0.86	860															
39228.82	39228820	39229.89	39229890	1.07	1070															
39233.02	39233020	39233.62	39233620	0.6	600															
39234.81	39234810	39235.68	39235680	0.87	870															
39236.83	39236830	39239.87	39239870	3.04	3040															
39241.62	39241620	39242.43	39242430	0.81	810															
39243.19	39243190	39244.39	39244390	1.2	1200															
39244.39	39244390	39244.99	39244990	0.6	600															
39244.99	39244990	39247.15	39247150	2.16	2160															
39247.15	39247150	39248.15	39248150	1.0	1000															
39248.15	39248150	39248.75	39248750	0.6	600															
39248.75	39248750	39249.59	39249590	0.84	840															
39250.34	39250340	39251.17	39251170	0.83	830															
39252.13	39252130	39254.36	39254360	2.23	2230															
39275.55	39275550	39276.38	39276380	0.83	830															
39277.56	39277560	39279.56	39279560	2.0	2000															
39279.56	39279560	39280.16	39280160	0.6	600															
